Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.130_88.83_1.52_NODE_13654_length_6889_cov_6.860111_8	Root; pmoA_Mixed
PMBZ01_ENA|PMBZ01000109|PMBZ01000109.1_11	Root; pmoA_Rhizobiales
PMDM01_ENA|PMDM01000076|PMDM01000076.1_3	Root; pmoA_Mixed
Bog.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.48_70.29_2.01_k141_364261_1	Root; pmoA_Rhizobiales
Bog.None.R2.T0.trimmomatic.megahit_bin.277_79.31_6.90_k141_4420731_3	Root; pmoA_Mixed
20120700_P3D_148_c_000000068824_2	Root; pmoA_Rhizobiales
PLZT01_ENA|PLZT01000523|PLZT01000523.1_2	Root; pmoA_Rhizobiales
20120700_P3D_148_c_000000068868_2	Root; pmoA_Mixed_3
3300036717_9_Ga0334793_003129_9	Root; pmoA_Mixed_3
3300037134_9_Ga0395989_027028_1	Root; pmoA_Mixed_3
Bog.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.48_70.29_2.01_k141_1269943_2	Root; pmoA_Mixed_3
Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.96_84.63_4.60_k141_111281_2	Root; pmoA_Mixed_3
Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.23_80.53_4.75_k141_868721_3	Root; pmoA_Mixed_3
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.52_84.88_2.69_NODE_40826_length_3296_cov_13.364702_2	Root; pmoA_Mixed_3
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.67_94.76_4.27_k141_1346484_11	Root; pmoA_Mixed_3
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.162_93.34_1.65_NODE_80712_length_2570_cov_13.805567_2	Root; pmoA_Mixed_3
PKZX01_ENA|PKZX01000390|PKZX01000390.1_10	Root; pmoA_Mixed_3
PLAI01_ENA|PLAI01000060|PLAI01000060.1_15	Root; pmoA_Mixed_3
PLZT01_ENA|PLZT01000621|PLZT01000621.1_6	Root; pmoA_Mixed_3
PMFK01_ENA|PMFK01000117|PMFK01000117.1_2	Root; pmoA_Mixed_3
PMPT01_ENA|PMPT01000049|PMPT01000049.1_3	Root; pmoA_Mixed_3
20110700_S1M_19_c_000000003623_5	Root; pmoA_Mixed
20111000_S3D_5_c_000000000096_5	Root; pmoA_Mixed
20120600_S1S_3_c_000000000695_5	Root; pmoA_Mixed
20120600_S2M_23_c_000000005547_16	Root; pmoA_Mixed
20120600_S3D_2_c_000000004662_5	Root; pmoA_Mixed
20120700_S1D_88_c_000000019542_18	Root; pmoA_Mixed
20120800_S3D_9_c_000000002116_15	Root; pmoA_Mixed
20130700_S3M_6_c_000000003411_9	Root; pmoA_Mixed
20140700_S12_15_c_000000003799_16	Root; pmoA_Mixed
20140700_S13_6_c_000000003653_7	Root; pmoA_Mixed
20140700_S22_4_c_000000002262_3	Root; pmoA_Mixed
20140700_S33_6_c_000000002749_2	Root; pmoA_Mixed
20150700_S13_14_c_000000004663_8	Root; pmoA_Mixed
20150700_S33_9_c_000000005446_8	Root; pmoA_Mixed
3300036717_9_Ga0334793_000725_8	Root; pmoA_Mixed
3300036887_7_Ga0334829_001076_18	Root; pmoA_Mixed
3300037134_9_Ga0395989_001571_15	Root; pmoA_Mixed
3300037349_10_Ga0334839_005571_3	Root; pmoA_Mixed
3300037396_8_Ga0310764_001859_5	Root; pmoA_Mixed
Bog.None.R3.T0.trimmomatic.megahit_bin.385_77.48_3.45_k141_3176314_2	Root; pmoA_Mixed
PKZX01_ENA|PKZX01000033|PKZX01000033.1_13	Root; pmoA_Mixed
PLAI01_ENA|PLAI01000213|PLAI01000213.1_15	Root; pmoA_Mixed
PLVF01_ENA|PLVF01000231|PLVF01000231.1_8	Root; pmoA_Mixed
PMFK01_ENA|PMFK01000315|PMFK01000315.1_5	Root; pmoA_Mixed
20110600_S1M_4_c_000000006108_10	Root; pmoA_Mixed
PMPT01_ENA|PMPT01000513|PMPT01000513.1_5	Root; pmoA_Mixed
20110800_P1M_6_c_000000000496_1	Root; amoA_Nitrospirae
20120700_P3D_30_c_000000083978_1	Root; amoA_Nitrospirae
PLZM01_ENA|PLZM01000220|PLZM01000220.1_8	Root; amoA_Nitrospirae
PMJA01_ENA|PMJA01000169|PMJA01000169.1_6	Root; pmoA_Mixed_3
20160700_S34_11_c_000000003159_2	Root; pmoA_Rhizobiales
20140700_S32_13_c_000000001135_10	Root; pmoA_Rhizobiales
20160700_S23_3_c_000000005037_4	Root; pmoA_Rhizobiales
20130700_S1X_7_c_000000004130_34	Root; pmoA_Rhizobiales
20130700_S3M_9_c_000000008011_5	Root; pmoA_Rhizobiales
20170700_S31_4_c_000000002567_1	Root; pmoA_Rhizobiales
PLUZ01_ENA|PLUZ01000456|PLUZ01000456.1_12	Root; pmoA_Rhizobiales
20150700_S33_9_c_000000005307_4	Root; pmoA_Mixed_3
20120700_S1D_31_c_000000062794_2	Root; pmoA_Mixed_2
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.25_87.51_3.82_k141_1286718_23	Root; pmoA_Rhizobiales
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.130_88.83_1.52_NODE_602_length_36786_cov_5.625439_19	Root; pmoA_Rhizobiales
Bog.None.R3.T0.trimmomatic.megahit_bin.385_77.48_3.45_k141_3812562_3	Root; pmoA_Rhizobiales
Bog.Unlabelled.R2.T1.F3.trimmomatic.megahit_bin.119_83.64_3.93_k141_92135_3	Root; pmoA_Rhizobiales
Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.23_80.53_4.75_k141_1380122_12	Root; pmoA_Rhizobiales
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.76_79.07_1.41_NODE_6972_length_14980_cov_12.222982_2	Root; pmoA_Rhizobiales
20110800_P1D_17_c_000000004436_4	Root; amoA_Mixed
20111000_P3M_5_c_000000009862_10	Root; amoA_Mixed
PNBD01_ENA|PNBD01000104|PNBD01000104.1_11	Root; amoA_Mixed
20110700_S1M_19_c_000000003728_1	Root; pmoA_Rhizobiales
20110600_S1M_4_c_000000006094_10	Root; pmoA_Rhizobiales
20111000_S2M_14_c_000000000017_22	Root; pmoA_Rhizobiales
20111000_S3D_5_c_000000000201_54	Root; pmoA_Rhizobiales
20120600_E2D_51_c_000000000453_21	Root; pmoA_Rhizobiales
20120600_S2M_23_c_000000005389_55	Root; pmoA_Rhizobiales
20120600_S3D_2_c_000000004976_2	Root; pmoA_Rhizobiales
20120700_S1D_88_c_000000019432_123	Root; pmoA_Rhizobiales
20120800_S3D_9_c_000000002128_9	Root; pmoA_Rhizobiales
20140700_S12_15_c_000000003794_23	Root; pmoA_Rhizobiales
20140700_S13_6_c_000000003797_10	Root; pmoA_Rhizobiales
20140700_S22_4_c_000000002245_23	Root; pmoA_Rhizobiales
20140700_S33_6_c_000000002769_2	Root; pmoA_Rhizobiales
